I2LT	Type D
0x00000000000000000000000001000000010000000B04000000000000	I2Languages_GeoEvents
0x000000000000000001000000
MainText	2679
"Ambush/EXPSITE_02_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"After several hours of exploration, nothing useful was found."	"[null]"	"[null]"	"经过几个小时的探索，没有发现任何有用的东西。"	"Après quelques heures d'exploration, rien d'utile n'a été découvert."	"Tras varias horas de exploración, no se ha encontrado nada útil."	"Dopo molte ore di esplorazione non abbiamo trovato nulla di utile."	"Nach stundenlangen Erkundungen wurde nichts Nützliches entdeckt."	"После нескольких часов исследований ничего существенного не было найдено."	"Po kilku godzinach poszukiwań nie udało się nam znaleźć nic przydatnego."	"10"	"0x000000000000000000000000"	"EXPSITE_02_TEXT_GENERAL_0"	"0x00000000"
"DLC2/PROG_LE2_FAIL_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"The Phoenix Project can be deterred, but not stopped. We will try again."	"[null]"	"[null]"	"凤凰计划也许会受阻，但绝不会停滞不前。我们会再次尝试的。"	"Le Projet Phoenix peut être rebuté, mais pas arrêté. Nous réessaierons."	"Es posible disuadir al Proyecto Fénix, pero no detenerlo. Volveremos a intentarlo."	"Il Progetto Phoenix può essere intralciato, ma non fermato. Riproveremo."	"Das Phoenix-Projekt kann verzögert, aber nicht aufgehalten werden. Wir versuchen es erneut."	"Проект Феникс можно сдержать, но нельзя остановить. Мы попытаемся снова."	"Projekt Phoenix można odstraszyć, ale nie powstrzymać. Spróbujemy ponownie."	"10"	"0x000000000000000000000000"	"PROG_LE2_FAIL_TEXT_GENERAL_0"	"0x00000000"
"DLC2/PROG_LE2_FAIL_TITLE"	"0x00000000"	"[null]"	"10"	"The Shard Gun Denied"	"[null]"	"[null]"	"碎片枪失败"	"Le fusil à fragments refusé"	"La Escopeta de esquirlas perdido"	"Il Fucile a frammenti negato"	"Splitterflinte verweigert"	"Без осколочного ружья"	"Brak dostępu do pistoletu odłamkowego"	"10"	"0x000000000000000000000000"	"PROG_LE2_FAIL_TITLE"	"0x00000000"
"DLC2/PROG_LE2_MISS_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"START MISSION"	"[null]"	"[null]"	"开始任务"	"COMMENCER LA MISSION"	"EMPEZAR MISIÓN"	"AVVIA MISSIONE"	"MISSION STARTEN"	"НАЧАТЬ МИССИЮ"	"ROZPOCZNIJ MISJĘ"	"10"	"0x000000000000000000000000"	"PROG_LE2_MISS_CHOICE_0_TEXT"	"0x00000000"
"DLC2/PROG_LE2_MISS_CHOICE_1_TEXT"	"0x00000000"	"[null]"	"10"	"CANCEL"	"[null]"	"[null]"	"取消"	"ANNULER"	"CANCELAR"	"ANNULLA"	"ABBRECHEN"	"ОТМЕНА"	"ANULUJ"	"10"	"0x000000000000000000000000"	"PROG_LE2_MISS_CHOICE_1_TEXT"	"0x00000000"
"DLC2/PROG_LE2_MISS_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"MISSION BRIEFING[LF][LF]It appears the Disciples of Anu worship a schemata collection of Antediluvian origin. Proceed with caution and obtain the collection.[LF]"	"[null]"	"[null]"	"任务概要[LF] [LF] 安努门徒教会似乎敬奉着某种远古族遗留下来的藏品。务必谨慎行事并获取藏品。"	"RÉSUMÉ DE LA MISSION[LF] [LF] Il semble que les Disciples d'Anu vénèrent une collection d'origine antédiluvienne. Procédez avec prudence et récupérez la collection."	"INSTRUCCIONES DE LA MISIÓN[LF] [LF] Parece ser que los Discípulos de Anu veneran a una colección de origen antediluviano. Se debe proceder con precaución y obtener la colección."	"RIEPILOGO MISSIONE[LF] [LF] Sembra che i Discepoli di Anu venerino una collezione di origine antidiluviana. Procedete con cautela e ottenetela."	"MISSIONSBESCHREIBUNG[LF] [LF] Die Jünger von Anu scheinen eine Sammlung antediluvianischen Ursprungs zu verehren. Gehe vorsichtig vor und sichere uns die Sammlung."	"ОПИСАНИЕ МИССИИ[LF][LF] Похоже, что Последователи Ану поклоняются коллекции допотопного происхождения. Соблюдайте осторожность и заберите коллекцию."	"ODPRAWA[LF] [LF] Wygląda na to, że Akolici Anu czczą kolekcję pochodzenia przedpotopowego. Zachowajcie ostrożność i przejmijcie tę kolekcję."	"10"	"0x000000000000000000000000"	"PROG_LE2_MISS_TEXT_GENERAL_0"	"0x00000000"
"DLC2/PROG_LE2_MISS_TITLE"	"0x00000000"	"[null]"	"10"	"The Shard Gun"	"[null]"	"[null]"	"碎片枪"	"Le fusil à fragments"	"La Escopeta de esquirlas"	"Il Fucile a frammenti"	"Die Splitterflinte"	"Осколочное ружье"	"Pistolet odłamkowy"	"10"	"0x000000000000000000000000"	"PROG_LE2_MISS_TITLE"	"0x00000000"
"DLC2/PROG_LE2_WARN_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"OK."	"[null]"	"[null]"	"好的。"	"D'accord."	"Vale."	"OK."	"Okay."	"ОК."	"OK."	"10"	"0x000000000000000000000000"	"PROG_LE2_WARN_CHOICE_0_TEXT"	"0x00000000"
"DLC2/PROG_LE2_WARN_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"MESSAGE[LF]FROM: Sophia Villanova (New Jericho)[LF]TO: Phoenix Project[LF][LF]Industry is the foundation of military power. You are not the only one to seek the legacy of the Ancients. Orichalcum - their greatest secret - is too powerful to be left in the hands of an upstart organization of dubious ability and ethics. Only New Jericho can safeguard the Orichalcum sites from the hubris of Men and the predations of the Pandoran. We will soon send a force to relieve your command. Do not resist us!"	"[null]"	"[null]"	"消息[LF] 来自：索菲亚·维拉诺瓦（新耶利哥）[LF]接收：凤凰计划[LF] [LF] 工业是军事力量的基础。你们并不是唯一在寻求远古族遗产的人。奥利哈刚是他们最大的秘密，这种合金过于强大，绝不能让它落入一个能力和道德都令人怀疑的傲慢组织。只有新耶利哥才能保护奥利哈刚遗址免受狂妄的人类和潘多拉体的掠夺。我们将很快派出一支部队解除你的指挥权。不要反抗！"	"MESSAGE[LF] DE : Sophia Villanova (Nouvelle-Jéricho)[LF] À : Projet Phoenix[LF][LF] L'industrie est la fondation de la puissance militaire. Vous n'êtes pas les seuls à chercher l'héritage des Anciens. L'orichalque, leur plus grand secret, est trop puissant pour être laissé aux prises d'une organisation arriviste dont les capacités sont aussi douteuses que son éthique. Seule la Nouvelle-Jéricho peut protéger les sites d'orichalque contre l'orgueil démesuré des hommes et les prédations des Pandoriens. Nous enverrons bientôt une équipe pour les libérer de votre commandement. N'opposez pas de résistance !"	"MENSAJE[LF] DE: Sophia Villanova (Nueva Jericó)[LF] PARA: Proyecto Fénix[LF][LF] La industria es la fundación del poder militar. No sois los únicos que buscáis el legado de los antiguos. El oricalo, su mayor secreto, es demasiado poderoso para que caiga en manos de una organización presuntuosa y con una ética y capacidades de dudoso valor. Solo Nueva Jericó puede proteger los sitios de oricalo de la arrogancia de la humanidad y la depredación pandoriana. Pronto enviaremos una unidad militar para liberarte del mando. ¡No te resistas!"	"MESSAGGIO[LF] DA: Sophia Villanova (Nuova Gerico)[LF] A: Progetto Phoenix[LF][LF] L'industria è la base della potenza militare. Non siete gli unici che si sono messi sulle tracce dell'eredità degli Antichi. Il loro più grande segreto, l'oricalco, è troppo potente e non deve essere lasciato in mano a un'organizzazione appena costituita con un codice morale e capacità discutibili. Solo Nuova Gerico può proteggere i siti di oricalco dalla superbia dell'uomo e dalle razzie dei Pandora. Invieremo presto un'unità per sollevarvi dalla vostra posizione di comando. Non opponete resistenza!"	"NACHRICHT[LF] VON: Sophia Villanova (Neu-Jericho)[LF] AN: Phoenix-Projekt[LF][LF] Die Industrie ist das Fundament militärischer Macht. Du bist nicht der Einzige, der das Vermächtnis der Uralten sucht. Orichalcum – ihr größtes Geheimnis – ist zu mächtig, um es einer emporkommenden Organisation mit zweifelhaften Fähigkeiten und zweifelhafter Ethik zu überlassen. Nur Neu-Jericho kann die Orichalcum-Vorkommen vor der Überheblichkeit der Menschen und den Plünderungen der Pandoraner schützen. Wir werden bald eine Truppe entsenden, um dein Kommando abzulösen. Widersetze dich uns nicht!"	"СООБЩЕНИЕ[LF] ОТ: Софии Виллановой (Новый Иерихон)[LF] КОМУ: Проект Феникс[LF] [LF] Промышленность – основа военной силы. Вы не единственные ищете наследие древних. Орихалк – величайший секрет – слишком могущественый, чтобы оставаться в руках амбициозной организации с сомнительными способностями и этическими принципами. Только Новый Иерихон может защитить территории с орихалком от высокомерия людей и хищников-Пандоранов. Скоро мы пришлем отряд, чтобы отстранить вас от командования. Не сопротивляйтесь нам!"	"WIADOMOŚĆ[LF] OD: Sophia Villanova (Nowe Jerycho)[LF] DO: Projekt Phoenix[LF] [LF] Przemysł to podstawa potęgi militarnej. Nie tylko wy szukacie spuścizny Pradawnych. Orichalcum — ich największy sekret — jest zbyt potężne, aby pozostawić je w rękach raczkującej organizacji o wątpliwych zdolnościach i specyficznym pojmowaniu etyki. Tylko Nowe Jerycho może zabezpieczyć złoża orichalcum przed pychą człowieka i zakusami Pandoran. Wkrótce wyślemy siły, aby przejąć te zasoby. Wszelki opór będzie daremny!"	"10"	"0x000000000000000000000000"	"PROG_LE2_WARN_TEXT_GENERAL_0"	"0x00000000"
"DLC2/PROG_LE2_WARN_TITLE"	"0x00000000"	"[null]"	"10"	"Gold Rush"	"[null]"	"[null]"	"淘金热潮"	"Ruée vers l'or"	"Prisa dorada"	"Corsa all'oro"	"Goldrausch"	"Золотая лихорадка"	"Gorączka złota"	"10"	"0x000000000000000000000000"	"PROG_LE2_WARN_TITLE"	"0x00000000"
"DLC2/PROG_LE2_WIN_CHOICE_0_TEXT"	"0x00000000"	"[null]"	"10"	"OK.[LF]NEW RESEARCH AVAILABLE"	"[null]"	"[null]"	"好的。[LF] 新研究可用"	"D'accord.[LF] NOUVELLE RECHERCHE DISPONIBLE"	"VALE.[LF] NUEVA INVESTIGACIÓN DISPONIBLE"	"OK.[LF] NUOVA RICERCA DISPONIBILE"	"Okay.[LF] NEUE FORSCHUNG VERFÜGBAR"	"ОК.[LF] ДОСТУПНО НОВОЕ ИССЛЕДОВАНИЕ"	"OK.[LF] DOSTĘPNE NOWE BADANIA"	"10"	"0x000000000000000000000000"	"PROG_LE2_WIN_CHOICE_0_TEXT"	"0x00000000"
"DLC2/PROG_LE2_WIN_TEXT_GENERAL_0"	"0x00000000"	"[null]"	"10"	"We have our second collection that our scientists can unify into an actionable weapon blueprint! Remember: blueprints alone are not enough. Plentiful sources of ancient artifacts processed by our Archaeological Facilities provide the exotic materials from which to craft the new weapons.[LF][LF]We have identified another collection. If reports about it are to be believed, we could develop an explosive of unparalleled power based on it."	"[null]"	"[null]"	"我们拿到了第二个藏品，科学家可以利用它来绘制一个新的武器蓝图！请记住：只有蓝图是不够的。我们的考古设施处理过的古代圣物将提供制造新武器所需的材料。[LF][LF] 我们已经发现了另一个藏品。如果报告属实，我们将能用它开发出某种无与伦比的爆炸火力。"	"Nous avons une deuxième collection que nos scientifiques peuvent utiliser pour créer un nouveau plan d'arme ! Rappel : les plans seuls ne suffisent pas. Les reliques des Anciens traitées par nos installations archéologiques fournissent les matériaux nécessaires pour fabriquer de nouvelles armes.[LF][LF] Nous avons identifié une autre collection. Si l'on en croit les rapports, nous pourrions créer un explosif d'une puissance inégalée."	"Tenemos una segunda colección con el que los científicos pueden crear un plano para una nueva arma. Recuerda: los planos por sí mismos no son suficientes. Los artefactos antiguos procesados por nuestras instalaciones arqueológicas aportan los materiales necesarios para crear armas nuevas.[LF][LF] Hemos localizado otra colección. Si los informes son fiables, podríamos desarrollar un explosivo con un poder sin parangón."	"Abbiamo ottenuto una seconda collezione e i nostri scienziati potranno usarla per creare il progetto di un'arma nuova! Ma ricorda che i progetti non bastano. I manufatti antichi lavorati nelle nostre strutture archeologiche forniscono i materiali necessari alla fabbricazione di nuove armi.[LF] [LF] Abbiamo individuato un'altra collezione. Se i rapporti sono corretti, potremmo sviluppare un esplosivo di immensa potenza."	"Wir haben eine zweite Sammlung, mit deren Hilfe unsere Wissenschaftler einen neuen Waffenbauplan erstellen können! Denk daran: Baupläne allein reichen nicht aus. Uralte Artefakte, die von unseren archäologischen Anlagen verarbeitet werden, produzieren die nötigen Materialien zur Herstellung der neuen Waffen.[LF] [LF] Wir haben eine weitere Sammlung identifiziert. Wenn man den Berichten darüber Glauben schenken kann, können wir eine noch nie dagewesene Sprengkraft entwickeln."	"У нас есть вторая коллекция, которую наши ученые могут использовать для создания нового чертежа оружия! Помните: одних чертежей недостаточно. Древние артефакты, обработанные нашими археологическими лабораториями, предоставляют материалы, необходимые для создания нового оружия.[LF] [LF] Мы определили местонахождение еще одной коллекции. Если верить сообщениям, мы могли бы разработать взрывчатку небывалой силы."	"Mamy drugą kolekcję, którą nasi naukowcy mogą wykorzystać do opracowania nowego schematu broni! Pamiętaj: same schematy nie wystarczą. Pradawne artefakty przetwarzane przez nasze placówki archeologiczne są źródłem materiałów potrzebnych do produkcji nowych rodzajów broni.[LF] [LF] Znaleźliśmy kolejną kolekcję. Jeżeli to, co znalazło się w raportach, jest prawdą, moglibyśmy opracować materiał wybuchowy o nieznanej dotychczas sile."	"10"	"0x000000000000000000000000"	"PROG_LE2_WIN_TEXT_GENERAL_0"	"0x00000000"
"DLC2/PROG_LE2_WIN_TITLE"	"0x00000000"	"[null]"	"10"	"The Shard Gun Blueprint"	"[null]"	"[null]"	"碎片枪蓝图"	"Le plan du fusil à fragments"	"El plano de la Escopeta de esquirlas"	"Il progetto del Fucile a frammenti"	"Splitterflinte-Bauplan"	"Чертеж осколочного ружья"	"Schemat pistoletu odłamkowego"	"10"	"0x000000000000000000000000"	"PROG_LE2_WIN_TITLE"	"0x00000000"
